rank,cluster,violation_count,congestion_impact_index,cii_normalized,cii_density,avg_impact_score,avg_severity,junction_pct,peak_hour,centroid_lat,centroid_lon,approx_radius_m,dominant_police_station,dominant_junction,dominant_violation_type,dominant_vehicle_type,unique_vehicles
527,445,10,46.0,0.03727723175353079,5856.901905781748,4.6,2.1,0.0,7,12.99278292,77.61208461999999,19.93854993535757,Pulikeshinagar(F.Town),No Junction,NO PARKING,CAR,9
528,201,13,46.0,0.03727723175353079,5856.901905781748,3.5384615384615383,2.0,0.0,10,12.96720076923077,77.60867346923077,32.19350385450964,Ashok Nagar,No Junction,NO PARKING,CAR,13
529,108,13,46.0,0.03727723175353079,5856.901905781748,3.5384615384615383,2.6923076923076925,0.0,4,13.083631692307693,77.6371157076923,23.08706788525891,Hennuru,No Junction,WRONG PARKING,SCOOTER,13
530,408,12,46.0,0.03727723175353079,5856.901905781748,3.8333333333333335,2.6666666666666665,0.0,5,13.006132883333335,77.56485288333333,30.81766047327746,Malleshwaram,No Junction,WRONG PARKING,SCOOTER,12
531,355,11,44.2,0.03551146814415301,5627.718787729419,4.0181818181818185,2.0,1.0,8,12.967165563636364,77.58681859090909,23.393801000943263,Halasuru Gate,BTP077 - Halasuru Gate Junction,WRONG PARKING,PASSENGER AUTO,8
532,604,12,44.2,0.03551146814415301,5627.718787729419,3.6833333333333336,2.0,1.0,3,12.987478141666665,77.55218124166667,32.25500371860207,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",WRONG PARKING,CAR,11
533,402,14,44.2,0.03551146814415301,5627.718787729419,3.1571428571428575,2.142857142857143,1.0,8,12.958028185714285,77.5696091,25.15339147238907,V.V.Puram (C.Pet),BTP217 - Baleyele Junction,NO PARKING,MOTOR CYCLE,14
534,524,11,44.0,0.03531527218755548,5602.2539968347155,4.0,2.0,0.0,12,12.909359045454545,77.65192097272728,25.96186575989918,HSR Layout,No Junction,WRONG PARKING,CAR,11
535,542,11,44.0,0.03531527218755548,5602.2539968347155,4.0,2.0,0.0,6,12.99283760909091,77.56868242727272,22.2902952963624,Sheshadripuram,No Junction,WRONG PARKING,CAR,11
536,510,12,44.0,0.03531527218755548,5602.2539968347155,3.6666666666666665,2.0,0.0,10,12.914121741666667,77.63820361666667,26.710866611790593,HSR Layout,No Junction,NO PARKING,CAR,12
537,591,11,44.0,0.03531527218755548,5602.2539968347155,4.0,2.0,0.0,3,13.016739090909091,77.58914846363636,29.86576137035451,R.T. Nagar,No Junction,WRONG PARKING,CAR,11
538,484,21,44.0,0.03531527218755548,5602.2539968347155,2.0952380952380953,2.0,0.0,4,12.987630909523808,77.60196520952381,29.208054469387022,Shivajinagar,No Junction,WRONG PARKING,SCOOTER,19
539,585,17,44.0,0.03531527218755548,5602.2539968347155,2.588235294117647,2.0,0.0,3,13.117115282352941,77.57784074117647,35.929461564565344,Yelahanka,No Junction,NO PARKING,SCOOTER,17
540,229,17,44.0,0.03531527218755548,5602.2539968347155,2.588235294117647,2.0,0.0,11,12.939548652941177,77.4930227764706,32.01788395903461,Jnanabharathi,No Junction,NO PARKING,MOPED,17
541,213,14,44.0,0.03531527218755548,5602.2539968347155,3.142857142857143,2.0,0.0,4,12.966111178571428,77.54843379285714,31.011679226208884,Magadi Road,No Junction,NO PARKING,CAR,12
542,530,10,44.0,0.03531527218755548,5602.2539968347155,4.4,2.5,0.0,2,13.01159701,77.5690632,31.41426155378033,Malleshwaram,No Junction,NO PARKING,CAR,10
543,444,14,43.0,0.03433429240456783,5474.930042361199,3.0714285714285716,2.0714285714285716,0.0,8,13.022032807142859,77.58451364285715,34.320362050827306,R.T. Nagar,No Junction,NO PARKING,CAR,14
544,464,15,43.0,0.03433429240456783,5474.930042361199,2.8666666666666667,2.066666666666667,0.0,5,13.019040553333333,77.53996022666666,28.07802593261914,Rajajinagar,No Junction,WRONG PARKING,SCOOTER,15
545,335,15,42.0,0.03335331262158018,5347.606087887683,2.8,2.066666666666667,0.0,4,12.97146,77.61916859333333,17.130006573384563,Halasur,No Junction,WRONG PARKING,SCOOTER,15
546,606,10,42.0,0.03335331262158018,5347.606087887683,4.2,2.0,0.0,10,12.99727692,77.56769005,31.57361144016003,Malleshwaram,No Junction,WRONG PARKING,CAR,10
547,597,10,42.0,0.03335331262158018,5347.606087887683,4.2,2.0,0.0,5,12.90161368,77.63884679,29.021521410792264,HSR Layout,No Junction,WRONG PARKING,CAR,10
548,588,10,42.0,0.03335331262158018,5347.606087887683,4.2,2.1,0.0,5,13.184065219999999,77.68950568,4.573695691859418,Chikkajala,No Junction,WRONG PARKING,CAR,10
549,572,10,42.0,0.03335331262158018,5347.606087887683,4.2,2.1,0.0,13,13.03042478,77.56036365,29.18339413294483,Yeshwanthpura,No Junction,WRONG PARKING,CAR,10
550,284,17,41.0,0.032372332838592525,5220.282133414166,2.411764705882353,2.0588235294117645,0.0,7,12.97323115882353,77.61098973529411,27.11689775831533,Ashok Nagar,No Junction,NO PARKING,SCOOTER,17
551,405,7,40.3,0.031685646990501165,5131.155365282705,5.757142857142857,2.4285714285714284,1.0,2,12.939335411184999,77.58006315363164,29.505055990196446,Wilson Garden,"BTP186 - 9th Cross, 4th Main, Jayanagar",NO PARKING,CAR,6
552,481,10,40.0,0.03139135305560487,5092.95817894065,4.0,2.1,0.0,2,13.021079940000002,77.52845075,17.085522028827683,Yeshwanthpura,No Junction,WRONG PARKING,CAR,10
553,590,10,40.0,0.03139135305560487,5092.95817894065,4.0,2.0,0.0,3,13.01408822,77.76103143,24.367499163637177,Mahadevapura,No Junction,WRONG PARKING,CAR,8
554,596,10,40.0,0.03139135305560487,5092.95817894065,4.0,2.0,0.0,14,12.96207084,77.7329062,35.17369112014217,Whitefield,No Junction,NO PARKING,CAR,10
555,560,10,40.0,0.03139135305560487,5092.95817894065,4.0,2.0,0.0,11,12.891990280000002,77.6321684,24.116399235502662,Hulimavu,No Junction,WRONG PARKING,CAR,10
556,568,11,39.0,0.030410373272617218,4965.634224467134,3.5454545454545454,2.090909090909091,0.0,11,12.872457818181818,77.56652720000001,25.61736369002689,Thalagattapura,No Junction,WRONG PARKING,CAR,11
557,522,19,39.0,0.030410373272617218,4965.634224467134,2.0526315789473686,2.0526315789473686,0.0,5,13.085203484210528,77.48646901578948,4.106294299827989,Chikkabanavara,No Junction,WRONG PARKING,SCOOTER,19
558,415,11,39.0,0.030410373272617218,4965.634224467134,3.5454545454545454,2.0,1.0,5,12.967206945454546,77.57012707272727,23.175089460630677,Chamarajpet,BTP085 - Briyand Circle,WRONG PARKING,SCOOTER,11
559,552,10,38.0,0.02942939348962957,4838.310269993618,3.8,2.0,0.0,4,12.92944981,77.63189732,32.76236877439334,Adugodi,No Junction,NO PARKING,CAR,10
560,372,18,38.0,0.02942939348962957,4838.310269993618,2.111111111111111,2.0,0.0,11,13.010814061111112,77.59514029444443,17.36419937453064,R.T. Nagar,No Junction,NO PARKING,SCOOTER,18
561,549,19,38.0,0.02942939348962957,4838.310269993618,2.0,2.0,0.0,5,13.055681942105263,77.5942106263158,14.200046201206346,Hebbala,No Junction,NO PARKING,SCOOTER,16
562,459,10,38.0,0.02942939348962957,4838.310269993618,3.8,2.0,0.0,8,13.05756663,77.64856274,31.571236613968626,Hennuru,No Junction,NO PARKING,CAR,10
563,605,10,38.0,0.02942939348962957,4838.310269993618,3.8,2.0,0.0,8,12.987654169999999,77.57296794999999,23.067565080456642,Sheshadripuram,No Junction,NO PARKING,CAR,10
564,298,11,38.0,0.02942939348962957,4838.310269993618,3.4545454545454546,2.0,0.0,2,12.888186672727272,77.64015014545454,31.253895612930194,Hulimavu,No Junction,WRONG PARKING,CAR,10
565,583,11,38.0,0.02942939348962957,4838.310269993618,3.4545454545454546,2.0,0.0,4,12.973849536363637,77.61245262727272,17.059160474057716,Ashok Nagar,No Junction,NO PARKING,CAR,11
566,608,10,38.0,0.02942939348962957,4838.310269993618,3.8,2.0,0.0,8,13.058589510000001,77.58335193,23.205195738560057,Kodigehalli,No Junction,WRONG PARKING,CAR,10
567,291,12,37.7,0.029135099554733278,4800.113083651563,3.141666666666667,2.0833333333333335,1.0,4,12.984979291666667,77.54475083333334,11.422738116188953,Magadi Road,"BTP024 - NPS, Vijayanagar",NO PARKING,SCOOTER,12
568,569,10,37.7,0.029135099554733278,4800.113083651563,3.7700000000000005,2.2,1.0,1,12.988433850000002,77.54827678000001,32.41185207602983,Vijayanagara,BTP018 - Dhobi Ghat Junction,WRONG PARKING,MOTOR CYCLE,10
569,406,18,37.0,0.028448413706641917,4710.986315520102,2.0555555555555554,2.0555555555555554,0.0,8,13.000584722222222,77.62178509444443,21.550688847803443,Pulikeshinagar(F.Town),No Junction,NO PARKING,SCOOTER,18
570,461,10,37.0,0.028448413706641917,4710.986315520102,3.7,2.6,0.0,4,12.98855737,77.47285443,18.09589593760552,Kamakshipalya,No Junction,NO PARKING,SCOOTER,10
571,546,12,37.0,0.028448413706641917,4710.986315520102,3.0833333333333335,2.0833333333333335,0.0,3,13.037045183333333,77.62346401666666,30.898220283161855,K.G. Halli,No Junction,NO PARKING,CAR,12
572,529,10,36.400000000000006,0.02785982583684933,4634.591942835993,3.6400000000000006,2.2,1.0,10,12.95717607,77.56891534,7.745153299234471,V.V.Puram (C.Pet),BTP217 - Baleyele Junction,NO PARKING,SCOOTER,10
573,587,11,36.4,0.027859825836849324,4634.591942835992,3.309090909090909,2.0,1.0,5,12.9599665,77.53209416363636,20.75437202900395,Byatarayanapura,BTP017 - Attiguppe Circle,WRONG PARKING,SCOOTER,11
574,362,13,36.4,0.027859825836849324,4634.591942835992,2.8,2.0,1.0,11,12.933375492307693,77.61531974615384,23.741158558917277,Adugodi,BTP140 - Madiwala Check Post,NO PARKING,MOTOR CYCLE,13
575,589,14,36.4,0.027859825836849324,4634.591942835992,2.6,2.0,1.0,10,12.907030578571428,77.60106365714286,11.023850692710178,Mico Layout,BTP130 - GD Mara Junction,NO PARKING,SCOOTER,14
576,216,10,36.0,0.027467433923654264,4583.662361046586,3.6,2.0,0.0,8,12.904478102129369,77.70213147155029,9.391345148073682,Bellandur,No Junction,WRONG PARKING,MAXI-CAB,10
577,202,15,36.0,0.027467433923654264,4583.662361046586,2.4,2.0,0.0,4,12.91378544,77.66655687333333,11.978800519437288,Bellandur,No Junction,NO PARKING,SCOOTER,15
578,547,18,36.0,0.027467433923654264,4583.662361046586,2.0,2.0,0.0,4,12.93812131111111,77.62134601111111,11.96161815951409,Adugodi,No Junction,WRONG PARKING,MOTOR CYCLE,18
579,478,16,36.0,0.027467433923654264,4583.662361046586,2.25,2.0,0.0,4,13.09784158125,77.5663054375,35.46175971251386,Yelahanka,No Junction,NO PARKING,MOTOR CYCLE,16
580,451,15,35.0,0.02648645414066661,4456.338406573069,2.3333333333333335,2.2,0.0,8,12.9587133,77.64951373333334,9.477442686990512,Jeevanbheemanagar,No Junction,NO PARKING,MOTOR CYCLE,14
581,394,10,34.0,0.025505474357678963,4329.014452099553,3.4,2.0,0.0,8,13.01991344,77.55582691999999,26.62716833529217,Yeshwanthpura,No Junction,NO PARKING,PASSENGER AUTO,10
582,300,13,34.0,0.025505474357678963,4329.014452099553,2.6153846153846154,2.0,0.0,13,13.04992516923077,77.50765189230769,27.4086253105068,Chikkabanavara,No Junction,NO PARKING,SCOOTER,13
583,376,9,34.0,0.025505474357678963,4329.014452099553,3.7777777777777777,2.0,0.0,8,13.006873433333332,77.5691906888889,26.67944186393904,Malleshwaram,No Junction,WRONG PARKING,CAR,9
584,251,11,33.800000000000004,0.025309278401081436,4303.54966120485,3.072727272727273,2.0,1.0,7,12.958193590909092,77.57199947272727,21.146108585599773,V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,NO PARKING,SCOOTER,10
585,579,16,33.0,0.02452449457469131,4201.690497626037,2.0625,2.0625,0.0,6,13.0265534625,77.589032275,22.33322463937579,R.T. Nagar,No Junction,WRONG PARKING,MOTOR CYCLE,16
586,443,14,32.0,0.023543514791703656,4074.3665431525205,2.2857142857142856,2.0,0.0,2,12.977620278571427,77.64090615714285,18.928896084925814,Jeevanbheemanagar,No Junction,NO PARKING,SCOOTER,14
587,392,11,32.0,0.023543514791703656,4074.3665431525205,2.909090909090909,2.0,0.0,13,12.884173172727271,77.64148049090909,19.09806267036452,Hulimavu,No Junction,WRONG PARKING,LORRY/GOODS VEHICLE,11
588,159,11,31.200000000000003,0.022758730965313535,3972.5073795737076,2.8363636363636364,2.0,1.0,3,12.909961436363636,77.57302609090908,31.350189365565505,J.P. Nagar,"BTP117 - 9th Cross, Kanakapura Road",WRONG PARKING,GOODS AUTO,10
589,581,10,31.200000000000003,0.022758730965313535,3972.5073795737076,3.12,2.0,1.0,8,12.971626079999998,77.57363424,15.714773196978557,Upparpet,BTP043 - Upparpet Junction,WRONG PARKING,SCOOTER,10
590,490,11,31.2,0.02275873096531353,3972.507379573707,2.8363636363636364,2.0,1.0,5,12.9368675,77.61084791818182,19.083582700322953,Adugodi,BTP136 - Hosur-Tavarkere Road Junction,NO PARKING,SCOOTER,11
591,331,13,30.0,0.021581555225728348,3819.718634205488,2.3076923076923075,2.0,0.0,12,13.068543753846154,77.53012699230769,11.61792616564595,Jalahalli,No Junction,WRONG PARKING,MOTOR CYCLE,13
592,586,10,30.0,0.021581555225728348,3819.718634205488,3.0,2.0,0.0,2,13.041764599999999,77.51644123999999,29.318481552957937,Chikkabanavara,No Junction,WRONG PARKING,HGV,10
593,72,11,30.0,0.021581555225728348,3819.718634205488,2.727272727272727,2.0,0.0,12,13.045506028525468,77.52189457664912,19.818844420454145,Chikkabanavara,No Junction,NO PARKING,CAR,11
594,474,13,30.0,0.021581555225728348,3819.718634205488,2.3076923076923075,2.0,0.0,4,13.08694696923077,77.63520072307692,4.875299467581462,Hennuru,No Junction,NO PARKING,MOTOR CYCLE,13
595,593,11,29.900000000000002,0.021483457247429588,3806.9862387581366,2.7181818181818183,2.090909090909091,1.0,11,12.930944599999998,77.60823521818182,6.203706378057961,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,WRONG PARKING,SCOOTER,10
596,228,10,29.0,0.020600575442740694,3692.394679731972,2.9,2.5,0.0,13,13.007632520000001,77.61275725,29.834000709241455,K.G. Halli,No Junction,NO PARKING,SCOOTER,10
597,477,11,28.6,0.020208183529545634,3641.465097942565,2.6,2.0,1.0,3,12.905935490909092,77.59512511818183,29.039307510691945,J.P. Nagar,BTP222 - Delmia Circle,NO PARKING,SCOOTER,10
598,603,6,28.0,0.019619595659753047,3565.0707252584552,4.666666666666667,2.8333333333333335,0.0,3,12.997535666666666,77.55978541666667,16.518275001310066,Malleshwaram,No Junction,NO PARKING,CAR,6
599,570,10,28.0,0.019619595659753047,3565.0707252584552,2.8,2.2,0.0,12,12.915465549999999,77.69865665,17.56678852814498,Bellandur,No Junction,WRONG PARKING,MOTOR CYCLE,10
600,520,10,28.0,0.019619595659753047,3565.0707252584552,2.8,2.0,0.0,10,12.88736939,77.56154962000001,28.335749361869933,Thalagattapura,No Junction,NO PARKING,MOPED,10
601,557,11,28.0,0.019619595659753047,3565.0707252584552,2.5454545454545454,2.0,0.0,7,12.983528909090909,77.76800538181818,24.505129300615987,Mahadevapura,No Junction,NO PARKING,SCOOTER,11
602,516,12,28.0,0.019619595659753047,3565.0707252584552,2.3333333333333335,2.0833333333333335,0.0,8,12.9743738,77.602954375,26.45964884713957,Cubbon Park,No Junction,WRONG PARKING,MOTOR CYCLE,12
603,479,12,27.0,0.018638615876765394,3437.746770784939,2.25,2.0833333333333335,0.0,11,12.986084791666668,77.487872,29.531549761954185,Kamakshipalya,No Junction,NO PARKING,SCOOTER,11
604,563,12,27.0,0.018638615876765394,3437.746770784939,2.25,2.25,0.0,10,13.054555466666665,77.76255483333334,10.91023319866606,K.R. Pura,No Junction,NO PARKING,MOTOR CYCLE,12
605,32,11,26.0,0.01765763609377774,3310.4228163114226,2.3636363636363638,2.0,0.0,11,12.902908563636363,77.62739711818182,27.801138376317322,Madiwala,No Junction,NO PARKING,SCOOTER,10
606,507,10,26.0,0.01765763609377774,3310.4228163114226,2.6,2.0,0.0,2,12.91054109853549,77.63248473047005,19.42455669819041,HSR Layout,No Junction,WRONG PARKING,SCOOTER,9
607,330,5,25.0,0.016676656310790086,3183.0988618379065,5.0,4.6,0.0,3,12.93954252,77.52373972000001,15.928878957430308,Byatarayanapura,No Junction,WRONG PARKING,GOODS AUTO,5
608,595,10,22.0,0.01373371696182713,2801.1269984173578,2.2,2.0,0.0,8,13.03809292,77.58957239,35.49560302585844,Hebbala,No Junction,NO PARKING,SCOOTER,10
609,584,10,22.0,0.01373371696182713,2801.1269984173578,2.2,2.0,0.0,11,12.948854072215955,77.49966429687359,18.6123317573831,Jnanabharathi,No Junction,WRONG PARKING,SCOOTER,10
610,86,10,21.0,0.01275273717883948,2673.8030439438417,2.1,2.1,0.0,5,13.02281616,77.60085694,9.99787423835011,R.T. Nagar,No Junction,WRONG PARKING,SCOOTER,10
611,578,10,21.0,0.01275273717883948,2673.8030439438417,2.1,2.1,0.0,5,13.06685445,77.59427785,16.474286040626044,Hebbala,No Junction,NO PARKING,SCOOTER,9
612,610,3,8.0,0.0,1018.5916357881301,2.6666666666666665,2.0,0.0,7,12.979097633333334,77.5826004,36.92153554138666,Upparpet,No Junction,WRONG PARKING,CAR,3
